127.0.0.1 - - [27/Mar/2012:16:25:32 +0200] "GET /cargocpc/index.html HTTP/1.1" 200 124
127.0.0.1 - - [27/Mar/2012:16:37:28 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=20&effects=border-simple,shadow-kn HTTP/1.1" 200 31569
127.0.0.1 - - [27/Mar/2012:16:37:28 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=20&effects=drop-shadow HTTP/1.1" 200 30874
127.0.0.1 - - [27/Mar/2012:16:37:28 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/download/images/icons/property-panel-image.png HTTP/1.1" 200 656
127.0.0.1 - - [27/Mar/2012:16:37:28 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/download/images/border/button_bg.png HTTP/1.1" 200 360
127.0.0.1 - - [27/Mar/2012:16:37:31 +0200] "GET /confluence/plugins/servlet/confluence/placeholder/macro?definition=e2NvbmZsdWVuY2UtcGx1Z2luLXNwZWN0cnVtfQ&locale=en_GB&version=2 HTTP/1.1" 200 1268
127.0.0.1 - - [27/Mar/2012:16:37:31 +0200] "GET /confluence/plugins/macrobrowser/browse-macros.action HTTP/1.1" 200 153205
127.0.0.1 - - [27/Mar/2012:16:37:31 +0200] "POST /confluence/rest/tinymce/1/macro/definition HTTP/1.1" 200 59
127.0.0.1 - - [27/Mar/2012:16:37:32 +0200] "POST /confluence/rest/tinymce/1/macro/preview HTTP/1.1" 200 25277
127.0.0.1 - - [27/Mar/2012:16:37:32 +0200] "GET /confluence/rest/prototype/1/i18n?locale=&pluginKeys=com.atlassian.confluence.keyboardshortcuts&pluginKeys=com.atlassian.plugins.editor HTTP/1.1" 200 19007
127.0.0.1 - - [27/Mar/2012:16:37:35 +0200] "POST /confluence/rest/tinymce/1/macro/preview HTTP/1.1" 200 25277
127.0.0.1 - - [27/Mar/2012:16:37:35 +0200] "GET /confluence/s/en_GB/3144/1/_/blank.html HTTP/1.1" 200 166
127.0.0.1 - - [27/Mar/2012:16:37:35 +0200] "GET /confluence/rest/prototype/1/i18n?locale=&pluginKeys=com.atlassian.confluence.keyboardshortcuts&pluginKeys=com.atlassian.plugins.editor HTTP/1.1" 200 19007
127.0.0.1 - - [27/Mar/2012:16:37:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:38:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:38:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:39:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:39:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:40:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:40:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:41:25 +0200] "GET /confluence/plugins/servlet/confluence/placeholder/macro?definition=e2NvbmZsdWVuY2UtcGx1Z2luLXNwZWN0cnVtfQ&locale=en_GB&version=2 HTTP/1.1" 200 1268
127.0.0.1 - - [27/Mar/2012:16:41:25 +0200] "POST /confluence/rest/tinymce/1/macro/definition HTTP/1.1" 200 59
127.0.0.1 - - [27/Mar/2012:16:41:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:41:27 +0200] "POST /confluence/rest/tinymce/1/macro/preview HTTP/1.1" 200 24513
127.0.0.1 - - [27/Mar/2012:16:41:27 +0200] "GET /confluence/s/en_GB/3144/1/_/blank.html HTTP/1.1" 200 166
127.0.0.1 - - [27/Mar/2012:16:41:27 +0200] "GET /confluence/rest/prototype/1/i18n?locale=&pluginKeys=com.atlassian.confluence.keyboardshortcuts&pluginKeys=com.atlassian.plugins.editor HTTP/1.1" 200 19007
127.0.0.1 - - [27/Mar/2012:16:41:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:42:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:42:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:43:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:43:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:44:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:44:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:45:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:45:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:46:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:46:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:47:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:47:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:48:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:48:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:49:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:49:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:50:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:50:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:51:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:51:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:52:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:52:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:53:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:53:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:54:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:54:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:55:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:55:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:56:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:56:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:57:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:57:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:58:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:58:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:59:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:16:59:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:00:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:00:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:01:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:01:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:02:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:02:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:03:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:03:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:04:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:04:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:05:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:05:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:06:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:06:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:07:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:07:55 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:08:25 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:08:39 +0200] "HEAD /confluence/rest/plugins/1.0/ HTTP/1.1" 200 -
127.0.0.1 - - [27/Mar/2012:17:08:39 +0200] "POST /confluence/rest/plugins/1.0/?token=-7409021141588185225 HTTP/1.1" 202 293
127.0.0.1 - - [27/Mar/2012:17:08:39 +0200] "GET /confluence/rest/plugins/1.0/pending/f1af51c6-2ccd-4d11-9786-88757a2ddefc HTTP/1.1" 200 271
127.0.0.1 - - [27/Mar/2012:17:08:40 +0200] "GET /confluence/rest/plugins/1.0/pending/f1af51c6-2ccd-4d11-9786-88757a2ddefc HTTP/1.1" 200 271
127.0.0.1 - - [27/Mar/2012:17:08:41 +0200] "GET /confluence/rest/plugins/1.0/pending/f1af51c6-2ccd-4d11-9786-88757a2ddefc HTTP/1.1" 200 271
127.0.0.1 - - [27/Mar/2012:17:08:42 +0200] "GET /confluence/rest/plugins/1.0/pending/f1af51c6-2ccd-4d11-9786-88757a2ddefc HTTP/1.1" 303 -
127.0.0.1 - - [27/Mar/2012:17:08:52 +0200] "GET /confluence/pages/editpage.action?pageId=983072 HTTP/1.1" 200 68261
127.0.0.1 - - [27/Mar/2012:17:08:52 +0200] "GET /confluence/s/en_GB/3144/1/3/_/download/superbatch/css/batch.css HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:52 +0200] "GET /confluence/s/en_GB/3144/1/5133220eb8da89df58c27caf9d6b7f79/_/download/contextbatch/css/page/batch.css HTTP/1.1" 200 3709
127.0.0.1 - - [27/Mar/2012:17:08:52 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/download/resources/com.atlassian.confluence.themes.default:styles/default-theme.css HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:52 +0200] "GET /confluence/s/en_GB/3144/1/6ff0eca2fc7dc0f2dd9f6c3eb26ba062/_/download/contextbatch/css/editor,macro-browser/batch.css HTTP/1.1" 200 133324
127.0.0.1 - - [27/Mar/2012:17:08:52 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/images/decoration/white_menu_indicator.gif HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:52 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/images/decoration/white_breadcrumbs_indicator.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:52 +0200] "GET /confluence/download/attachments/32797/ds?version=1&modificationDate=1221565364460 HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:52 +0200] "GET /confluence/s/en_GB/3144/1/3/_/download/superbatch/css/batch.css?media=print HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/1.13/_/download/batch/com.atlassian.confluence.plugins.status-macro:editor_content_status/com.atlassian.confluence.plugins.status-macro:editor_content_status.css HTTP/1.1" 200 182
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/download/batch/confluence.web.resources:content-styles/confluence.web.resources:content-styles.css HTTP/1.1" 200 70179
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/download/resources/com.atlassian.confluence.themes.default:styles/default-theme.css HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/4.1.6/_/download/batch/com.atlassian.confluence.tinymceplugin:editor-content-styles/com.atlassian.confluence.tinymceplugin:editor-content-styles.css HTTP/1.1" 200 26601
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/rest/jiraanywhere/1.0/servers HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/rest/prototype/1/i18n?locale=en_GB&pluginKeys=com.atlassian.confluence.keyboardshortcuts&pluginKeys=com.atlassian.plugins.editor HTTP/1.1" 200 19007
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/rest/prototype/1/i18n/com.atlassian.confluence.plugins.share-page?locale=en_GB HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/4.1.6/_/download/resources/com.atlassian.plugins.editor:atlassian-rte-resources/toolbar-icons.png HTTP/1.1" 200 8093
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/3.5.2/_/download/resources/com.atlassian.auiplugin:ajs/images/toolbar/aui-toolbar-24px.png HTTP/1.1" 200 9778
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/3.5.2/_/download/resources/com.atlassian.auiplugin:ajs/images/toolbar/aui-toolbar-button-inactive-bg.png HTTP/1.1" 200 158
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/4.1.6/_/images/icons/wait.gif HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/images/sprites/userpopup-shadows.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/4.1.6/_/download/resources/com.atlassian.plugins.editor:atlassian-rte-resources/page-editor-icons-small.png HTTP/1.1" 200 235
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/plugins/macrobrowser/browse-macros.action HTTP/1.1" 200 153598
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/images/shadow-light/b.png HTTP/1.1" 304 -
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/rest/autoconvert/latest/shortcutlinkconfigurations HTTP/1.1" 200 402
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=15&effects=null HTTP/1.1" 200 36866
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/plugins/servlet/confluence/placeholder/macro?definition=e2NvbmZsdWVuY2UtcGx1Z2luLXNwZWN0cnVtfQ&locale=en_GB&version=2 HTTP/1.1" 200 1268
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=15&effects=border-polaroid,blur-border HTTP/1.1" 200 49189
127.0.0.1 - - [27/Mar/2012:17:08:53 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=15&effects=border-simple,blur-border,tape HTTP/1.1" 200 47696
127.0.0.1 - - [27/Mar/2012:17:08:54 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=15&effects=border-simple,blur-border HTTP/1.1" 200 41551
127.0.0.1 - - [27/Mar/2012:17:08:54 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=15&effects=border-simple,shadow-kn HTTP/1.1" 200 41858
127.0.0.1 - - [27/Mar/2012:17:08:54 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=15&effects=drop-shadow HTTP/1.1" 200 40546
127.0.0.1 - - [27/Mar/2012:17:08:54 +0200] "GET /confluence/s/en_GB/3144/1/1.0/_/download/batch/confluence.web.resources:content-styles/confluence.web.resources:content-styles.css?media=print HTTP/1.1" 200 101
127.0.0.1 - - [27/Mar/2012:17:08:57 +0200] "POST /confluence/rest/tinymce/1/macro/definition HTTP/1.1" 200 59
127.0.0.1 - - [27/Mar/2012:17:08:57 +0200] "GET /confluence/plugins/servlet/confluence/placeholder/macro?definition=e2NvbmZsdWVuY2UtcGx1Z2luLXNwZWN0cnVtfQ&locale=en_GB&version=2 HTTP/1.1" 200 1268
127.0.0.1 - - [27/Mar/2012:17:09:03 +0200] "GET /confluence/plugins/servlet/confluence/placeholder/macro?definition=e2NvbmZsdWVuY2UtcGx1Z2luLXNwZWN0cnVtfQ&locale=en_GB&version=2 HTTP/1.1" 200 1268
127.0.0.1 - - [27/Mar/2012:17:09:03 +0200] "GET /confluence/plugins/servlet/confluence/placeholder/macro?definition=e2NvbmZsdWVuY2UtcGx1Z2luLXNwZWN0cnVtfQ&locale=en_GB&version=2 HTTP/1.1" 200 1256
127.0.0.1 - - [27/Mar/2012:17:09:03 +0200] "POST /confluence/pages/doeditpage.action?pageId=983072 HTTP/1.1" 302 -
127.0.0.1 - - [27/Mar/2012:17:09:05 +0200] "GET /confluence/display/ds/Marco HTTP/1.1" 200 62527
127.0.0.1 - - [27/Mar/2012:17:09:05 +0200] "GET /confluence/rest/prototype/1/i18n?locale=en_GB&pluginKeys=com.atlassian.confluence.keyboardshortcuts&pluginKeys=com.atlassian.plugins.editor HTTP/1.1" 200 19007
127.0.0.1 - - [27/Mar/2012:17:09:08 +0200] "GET /confluence/pages/editpage.action?pageId=983072 HTTP/1.1" 200 68261
127.0.0.1 - - [27/Mar/2012:17:09:08 +0200] "POST /confluence/json/startheartbeatactivity.action HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:09:08 +0200] "GET /confluence/plugins/macrobrowser/browse-macros.action HTTP/1.1" 200 153598
127.0.0.1 - - [27/Mar/2012:17:09:08 +0200] "GET /confluence/rest/jiraanywhere/1.0/servers HTTP/1.1" 200 2
127.0.0.1 - - [27/Mar/2012:17:09:08 +0200] "GET /confluence/rest/prototype/1/i18n?locale=en_GB&pluginKeys=com.atlassian.confluence.keyboardshortcuts&pluginKeys=com.atlassian.plugins.editor HTTP/1.1" 200 19007
127.0.0.1 - - [27/Mar/2012:17:09:08 +0200] "GET /confluence/plugins/servlet/confluence/placeholder/macro?definition=e2NvbmZsdWVuY2UtcGx1Z2luLXNwZWN0cnVtfQ&locale=en_GB&version=2 HTTP/1.1" 200 1268
127.0.0.1 - - [27/Mar/2012:17:09:08 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=11&effects=null HTTP/1.1" 200 12382
127.0.0.1 - - [27/Mar/2012:17:09:08 +0200] "GET /confluence/plugins/servlet/imgFilter.png?preview=true&id=11&effects=border-simple,blur-border HTTP/1.1" 200 17037
127.0.0.1 - - [27/Mar/2012:17:09:08 +0200] "GET /confluence/rest/autoconvert/latest/shortcutlinkconfigurations HTTP/1.1" 200 402
